quiz doraemon,"Oops,  that wasn't quite right. I wish you had said science fiction. Question number 2. which gadget helps us to go anywhere ?"
quiz doraemon,"animated door, anywhere cycle, or anywhere door?"
quiz doraemon,You're making this look easy. Right answer. Question 3 goes like this. what does doremon loves to eat ?
quiz doraemon,"cookies, doracakes, or none of these?"
quiz doraemon,"Sorry, you missed it. The answer I wanted was doracakes. Only one more question. Sniff. who is doremi ?"
quiz doraemon,"none of these, doraemon's sister, or nobita's sister?"
quiz doraemon,You almost had it. It's doraemon's sister. Better luck next time.
quiz doraemon,"I guess that's the end. Okay, it's time for your score. You got 1 right. Good work! Next time you'll do even better. Let's play again. Whadda you say?"
Read a story,"Hi, Do you want to hear a short story?"
Read a story,"Would you like to hear a story about kitten, dogs or tortoise?"
Read a story,"On a weak and narrow bridge, two timid dogs were standing on either side. None had the heart to give path to the other. Both turned selfish and ran towards the middle of the bridge in a haste to cross the bridge first. Reaching at center, both collided and bridge shook badly and turned side and both the dogs fell into the river.  Moral:  It is better to yield than to come to misfortune through stubbornness."
Read a story,"Two kitten sisters fought over division of a cake.  The monkey decided to arbitrate and offers to equally divide the cake between the two sisters. In a whimsical and capricious manner, the monkey cut the cake into two unequal halves and took a bite of the larger one to make it smaller than the other and to make both the pieces unequal till the cake ended. Both the kitten were left without the cake. Moral: When you quarrel among yourselves, someone else gains from it."
Read a story,"A hypocrite hare challenged a tortoise to a race. The ingenious tortoise accepted it. The hare quirked on its feet. Leaving behind the tortoise, the hare decided to rest. The astute tortoise slipped to the finish line first. The sassy hare was defeated. Moral: Slow and steady wins the race."
Tayo Ambulance,Tayo Sound Play Hi. I'm Alice the ambulance! I transfer patients to hospitals.
Tayo Ambulance,Who wants more music?
Tayo Ambulance,Tayo Sound Play Hi. I'm Alice the ambulance! Shall we sing together?
Tayo Ambulance,Who wants more music?
Tayo Excavator,"Tayo Sound Play Hey there, I'm Poco the excavator! With my strong arm, I can dig up the ground and move around the heavy things!"
Tayo Excavator,Who wants more music?
Tayo Excavator,Tayo Sound Play I make the best team with dump truck Max (proudly) Every constructionneedsme.
Tayo Police Car,"Tayo Sound Play Hello friend, I'm Pat the police car! With Rookie the police man, we protect the city and people!"
Tayo Police Car,Who wants more music?
Tayo Police Car,Tayo Sound Play I always try our best to keep the city safe! We go after bad guys or thieves and also help with traffic control.
The Avengers Facts,Good day! Which avenger fact you want to know?
The Avengers Facts,"Despite being labeled “The First Avenger,” Captain America was not the first avenger in the comic series. That honor goes to Ant-Man, Wasp, Hulk, Iron Man, and Thor. Captain America joined the Avengers only after Hulk left the team."
The Avengers Facts,Let's see
Ultimate Color Quiz,We welcome your return to Ultimate Color Quiz Game. I bestow upon you your first question. The winner of an Olympic event gets a?
Ultimate Color Quiz,"Pink Medal, Gold Medal, or Orange Medal?"
Ultimate Color Quiz,Perhaps you misinterpreted something. It was Gold Medal. An Olympic medal is awarded to successful competitors at one of the Olympic Games. Here's question number 2. What is the color of Sky?
Ultimate Color Quiz,"Blue, Green, or Grey?"
Ultimate Color Quiz,Outstanding work. Question 3. Coming up. The first colour in the rainbow is?
Ultimate Color Quiz,"Red, pink, or orange?"
Ultimate Color Quiz,"My sincerest apologies. The answer I was looking for is Red. Because that's the correct answer. There are seven colors in the rainbow, red, orange, yellow, green, blue, indigo and violet. Your last question has arrived. what is the color of Banana?"
Ultimate Color Quiz,"Yellow, Orange, or Brown?"
Ultimate Color Quiz,Who gave you this wrong answer? I shall have their head. It was Yellow.
Ultimate Color Quiz,"With that final question, we've finished. Let's find out how well you did. A noble score I dare say. You have finished with 1 correct. I look forward to meeting with you again as you strive towards full victory. Would you like to have another go?"
Ultimate Color Quiz,Stupendous! Your question is here. It's your first. what is the color of Banana?
Ultimate Color Quiz,"Yellow, Brown, or Orange?"
Ultimate Color Quiz,"My sincerest apologies. Believe it or not, it's Yellow. Question 2 goes like this. what is the color of cloud?"
Ultimate Color Quiz,"Indigo, Blue, or white?"
Ultimate Color Quiz,Who told you that wrong answer? They shall pay for it. The answer I was looking for is white. Because that's the correct answer. Question number 3 is coming up. A very dark blue is called?
Ultimate Color Quiz,"Black, Navy Blue, or Purple?"
Ultimate Color Quiz,Even the Jester doesn't have a joke about that impressive victory. Navy blue got its name from the dark blue worn by officers in the British Royal Navy since 1748. We've reached the final round. Get ready for your last question. The colour of fresh snow is?
Ultimate Color Quiz,"White, Blue, or pink?"
Ultimate Color Quiz,So close. So very close. The correct answer is White.
Ultimate Color Quiz,"With that last question, it looks like our time together has come to an end. I wish you a safe journey. Here is what my royal mathematician has calculated as your score. A noble score I dare say. You have finished with 1 correct. I look forward to meeting with you again as you strive towards full victory. Shall we try again?"
Cheetah Math,"Hi again! Let's start where you left off! If you'd like to start over, please say Start Over. If you'd like to be timed, please say Time me. Otherwise, here's your first question:"
Cheetah Math, What is 2 plus 11?
Cheetah Math,Oops! That is not quite right. The correct answer is 13. Here is another question.  What is 7 plus 8?
Cheetah Math,Crushed it! What is 9 plus 3?
Cheetah Math,You've got this! What is 2 plus 9?
Cheetah Math,Woohoo! You made it to Level 2!  What is 14 plus 17?
Cheetah Math,Oops! That is not quite right. The correct answer is 31. Here is another question.  What is 16 plus 17?
Cheetah Math,Oops! That is not quite right. The correct answer is 33. Here is another question.  What is 23 plus 18?
Cheetah Math,You're right! What is 25 plus 14?
Cheetah Math,Oops! That is not quite right. The correct answer is 39. Here is another question.  What is 10 plus 16?
Cheetah Math,Awesome! What is 13 plus 10?
Cheetah Math,Crushed it! What is 27 plus 12?
Cheetah Math,Oops! That is not quite right. The correct answer is 39. Here is another question.  What is 20 plus 14?
Tayo Fire Truck,"Tayo Sound Play Hi, friends. I'm Frank the fire truck. I can put out a huge fire in few seconds, because I'm the best fire truck ever!"
Tayo Fire Truck,Who wants more music?
Tayo Fire Truck,"Tayo Sound Play Today, I reached the top of a tall building and put out a fire. I rescued people. I'm proud of myself! Haha."
Baby Animal Name,"What a nice surprise! You came back to Name the Baby Animal Game. Do you need a pep talk? I don't think so. You can do this. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. All right, question number one. What's the baby animal name for Deer?"
Baby Animal Name,The answer is fawn. Skipping away. Heres the next one. What's the baby animal name for Squirrel?
Baby Animal Name,Golly gosh darn it. Not the right answer. Would you like a hint?
Baby Animal Name,Of course. What's the baby animal name for Squirrel?
Baby Animal Name,The answer is pup. Skipping away. Next question. What's the baby animal name for Tiger?
Baby Animal Name,The answer is cub. Okey dokes. Let's hop over to the next one. Next up What's the baby animal name for Shark?
Baby Animal Name,"The answer is pup. Skipping away. I hate to say it, but here's the last question. What's the baby animal name for Cat?"
Baby Animal Name,"The answer is kitten. Okey dokes. Let's hop over to the next one. Well? That's the end of Flashcards.  You didn't answer any of the questions correctly yet, but the good news, is you can practice any time you want."
Baby Animal Name,Do you want to push onwards to another set?
Danny Trivia,Getting Danny Trivia.
Danny Trivia,Let's play some more The Fun Trivia Game! Deep breath. Here's your first question. Which of these US states is farthest West?
Danny Trivia,"Hawaii, Nebraska, or Alaska?"
Danny Trivia,You just missed that one. The answer I wanted was Alaska. Question 2 is coming up. How long can an alligator survive in captivity?
Danny Trivia,"30 years, 45 years, or 50 years?"
Danny Trivia,"Good guess, but no. Sorry. I was looking for 50 years. Question 3 goes like this. The TV show American Idol aired for how many seasons?"
Danny Trivia,"24, 15, or 10?"
Danny Trivia,That was so right. Last question already? Here we go. Which author created the character James Bond?
Danny Trivia,"Ian Fleming, Sean Connery, or Robert Ludlum?"
Danny Trivia,"Oops,  that wasn't quite right. The answer I wanted was Ian Fleming. He was an English author, journalist and naval intelligence officer."
Danny Trivia,"I guess that's the end. Okay, it's time for your score. Nice work, my friend! You got 1 right this time. Next time, you'll get even more! Can we play again, pretty please?"
Danny Trivia,Awesome! First question is coming your way. How many gigabytes are in a terabyte?
Danny Trivia,"256, 1000, or 1024?"
Danny Trivia,"Sorry, that wasn't it. The answer I wanted was 1024. Question 2 is coming up. Yankee Stadium is in which part of New York City?"
Danny Trivia,"Brooklyn, Queens, or The Bronx?"
Danny Trivia,"Oops,  that wasn't quite right. I wish you had said The Bronx. Here comes question 3. Which year was the moon landing?"
Danny Trivia,"1970, 1966, or 1969?"
Danny Trivia,"So close! But you missed it. The answer I wanted was 1969. I hate to say it, but here's the last question. The TV show American Idol aired for how many seasons?"
Danny Trivia,"10, 24, or 15?"
Danny Trivia,So close! But you missed it. The right answer is 15.
Danny Trivia,"That's the end of this game. Here's how you did. Can it be true? You missed all of them. But you're so good at this! Can we play again, pretty please?"
Sound of Animals,"What a nice surprise! You came back to Sound of Animals. Do you need a pep talk? I don't think so. You can do this. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. Okay. Let's start. What's the sound of  Hyenah?"
Sound of Animals,The answer is laugh. Sure thing. Next one: What's the sound of  Chicken?
Sound of Animals,OK. What's the sound of  Chicken?
Sound of Animals,The answer is cock-a-doodle-doo. Okey dokes. Let's hop over to the next one. Rolling on. What's the sound of Leopards?
Sound of Animals,The answer is snarl. Sure thing. Next up What's the sound of Sheep?
Sound of Animals,"The answer is baa. Okey, dokey doo. Here comes the last question. What's the sound of  Bees?"
Sound of Animals,"The answer is buzz. Hang in there. Well? That's the end of Flashcards.  You didn't answer any of the questions correctly yet, but the good news, is you can practice any time you want."
Game of multiplication,Getting Game of multiplication.
Game of multiplication,"Great! You came back to Game of multiplication. Let's see if we can boost that memory. In this game, I'll ask you some questions about multiplication. Here's the first one. How much is 4 times 5?"
Game of multiplication,That's correct. Next question. How much is 4 times 7?
Game of multiplication,"Sorry. Wanna get a hint, or, try again?"
Game of multiplication,You got it. How much is 4 times 7?
Game of multiplication,Perfect. Way to go. Next up. How much is 10 times 9?
Game of multiplication,Great job. Way to go! Let's try another one. How much is 3 times 7?
Game of multiplication,Great! Here's the next question. How much is 6 times 9?
Game of multiplication,Goooood. How about this one. How much is 5 times 8?
Game of multiplication,Brilliant. You got it. Here's another. How much is 2 times 1?
Game of multiplication,Brilliant. You got it. How about this one. How much is 3 times 6?
SpongeBob Quiz,Let's play some more SpongeBob Quiz! Here comes your first question. What fruit is SpongeBob's house?
SpongeBob Quiz,"apple, pineapple, or coconut?"
SpongeBob Quiz,I spy a right answer. Question 2 goes like this. What's the color of Gary's shell?
SpongeBob Quiz,"pink, yellow, or blue?"
SpongeBob Quiz,"You almost had it. Actually, it's pink. Question 3 goes like this. Which one is one of SpongeBob's hobby ?"
SpongeBob Quiz,"jellyfishing, painting, or reading?"
SpongeBob Quiz,You just missed that one. I wish you had said jellyfishing. Here comes question 4. What type of animal is Gary?
SpongeBob Quiz,"snail, dog, or cat?"
SpongeBob Quiz,"Oh shoot, you missed it. The answer I wanted was snail. Last question already? Here we go. Squidward wears pants."
SpongeBob Quiz,"FALSE, or TRUE?"
SpongeBob Quiz,Yay! You got it!
SpongeBob Quiz,"That's the end of this game. Now let's see how well you did. Nice work, my friend! You got 2 right this time. Next time, you'll get even more! You know you want play again. Please?"
SpongeBob Quiz,Super-duper! Deep breath. Here's your first question. What type of animal is SpongeBoB?
SpongeBob Quiz,"fish, sea sponge, or sea star?"
SpongeBob Quiz,Good work! Here comes question 2. What's the color of Gary's shell?
SpongeBob Quiz,"pink, yellow, or blue?"
SpongeBob Quiz,"Sorry, not quite right. The right answer is pink. Question number 3. What does Squidward adore to paint?"
SpongeBob Quiz,"mountains, himself, or gardens?"
SpongeBob Quiz,That was extra right. Question 4 goes like this. Who is SpongeBob's best friend?
SpongeBob Quiz,"Gary, Squidward, or Patrick?"
SpongeBob Quiz,"Well, no. Not exactly. The right answer is Patrick. Here comes the last question. Who is SpongeBob's boss?"
SpongeBob Quiz,"Patrick, Squidward, or Mister Krabs?"
SpongeBob Quiz,That was too tough. Sorry. It's Mister Krabs. Better luck next time.
SpongeBob Quiz,"And that's the end of the game. Okay, it's time for your score. Nice work, my friend! You got 2 right this time. Next time, you'll get even more! Can we play again, pretty please?"
Guess The Letter,"What a nice surprise! You came back to Guess the letter Flash Cards Game. Do you need a pep talk? I don't think so. You can do this. Here's the deal. I'll ask you something, and you just respond with the answer that you think is right. Let's start off with this one: Tell the Letter Which comes after Letter C ?"
Guess The Letter,"Impressive. Great job. Good ! D for Dog. Next up, try this one. Tell Me the Last Letter in Alphabet ?"
Guess The Letter,"Nope, that's not it. Would you like a hint?"
Guess The Letter,OK. Tell Me the Last Letter in Alphabet ?
Guess The Letter,"Look at you go. Next up, try this one. Tell Me the letter before K?"
Guess The Letter,Great idea. Tell Me the letter before K?
Guess The Letter,Nailed it. Last question already? Here we go. Tell any one vowel in alphabet ?
Guess The Letter,Great idea. You've done it. You completed all the rounds of Flashcards. You answered 3 out of 4 correctly.  These games take practice.
Guess The Letter,Do you want to push onwards to another set?
curious woodpecker,"Knocking knock, who is it? Do you want to discover with me the sounds of my animal friends?"
curious woodpecker,"Great, where do we start, forest animals, sea animals or farm animals?"
curious woodpecker,Guess what animal is this sound?
curious woodpecker,It was an owl. Do you want to hear another friend of mine?
curious woodpecker,Guess what animal is this sound?
curious woodpecker,It was a frog. Do you want to hear another friend of mine
Name My Pup,Hello and welcome.
Name My Pup,Lets get to know a bit about your new puppy. Does your puppy snore?
Name My Pup,Does it like to pee-pee?
Name My Pup,I missed what you said. What was that?
Name My Pup,Does it love to sniff out new things?
Name My Pup,Is your pup obsessed with fetching?
Name My Pup,Is it very obedient?
Name My Pup,Does it slobber?
Name My Pup,I would call your new puppy: Wuffles
Name My Pup,Hello and welcome.
Name My Pup,Lets get to know a bit about your new puppy. Does it slobber?
Name My Pup,Does it like to hide from you?
Name My Pup,Does your pup stand its ground?
Name My Pup,Does your pup act protective around you?
Name My Pup,Does it have spots?
Name My Pup,Is it a bit naughty?
Name My Pup,Does your pup mark its teritory?
Name My Pup,I would call your new puppy: Shadow
Chhota Bheem the Detective,"Welcome to Chhota Bheem detective. You are about to start the journey with Chhota Bheem to find King's crown. If you can't hear the story, check the volume of the device and use your voice to interact with the story. Eat a laddoo now?  or Train now?"
Chhota Bheem the Detective,"I will tell you from where the pot is coming. If I say it's right in front, say 'Haa' to defend. when I say coming from behind, then say 'Hee' to defend. If it comes from the left, say 'Hoo' and if it's from the right. Say ""Heyy "" Do you want me to repeat the instructions?""."
Chhota Bheem the Detective," How do you want to greet the king? You can either say 'Hi King', or greet by 'Namastey Raja Indraverma'"
Chhota Bheem the Detective,Ask the king Are you suspicious of anyone? Or tell me about the crown
Chhota Bheem the Detective,"What do you want to do now? ""Go inside the Crown Room?"" Or ""ask more about the crown."""
Chhota Bheem the Detective,Ask the guard if he has heard something strange or step inside the crown room.
Chhota Bheem the Detective,Do you want to call the night guard or step into the crown room
Chhota Bheem the Detective,What do you want to do? Examine clock? Or meet the night guard
Chhota Bheem the Detective,Do you want to do as Kalia says and arrest the morning guard or listen to what the morning guard has to say
Chhota Bheem the Detective,"Where will you go to see the night guard? ""Common room"" or ""guard quarters?"""
Chhota Bheem the Detective,Go to the common room / meet the night guard
Chhota Bheem the Detective,Check out the sound of water? Or Go to the guard quarters.
Know your Numbers,So glad you came back to play Know your Numbers! First question is coming your way. What number comes after 234?
Know your Numbers,"235, 233, or 236?"
Know your Numbers,You got it. Easy peasy. Question 2 is coming up. What number is greater than 5?
Know your Numbers,"5, 4, or 100?"
Know your Numbers,"Oops,  that wasn't quite right. The answer I wanted was 100. Question 3 is coming up. What number is less than 483?"
Know your Numbers,"482, 534, or 484?"
Know your Numbers,"Sorry, not quite right. The right answer is 482. Here comes question 4. What number comes after 10?"
Know your Numbers,"12, 11, or 9?"
Know your Numbers,"Yup, that's it. Here comes question 5. What number comes after 99?"
Know your Numbers,"100, 99, or 98?"
Know your Numbers,"Oh shoot, you missed it. I was looking for 100. Here comes question 6. What number is less than 10?"
Know your Numbers,"11, 5, or 15?"
Know your Numbers,"You are a right answer machine! Last question, on the way. What number is less than 34?"
Know your Numbers,"-34, 35, or 34?"
Know your Numbers,"Well, no. Not exactly. The answer I wanted was -34."
Know your Numbers,"I guess that's the end. Okay, it's time for your score. Nice work, my friend! You got 3 right this time. Next time, you'll get even more! Let's play again. Whadda you say?"
Know your Numbers,Woo hoo! Here comes your first question. What number is less than 483?
Know your Numbers,"482, 534, or 484?"
Know your Numbers,"Oh shoot, you missed it. The right answer is 482. Here comes question 2. What number is less than 34?"
Know your Numbers,"-34, 34, or 35?"
Know your Numbers,"That was too tough. Sorry. Actually, it's -34. Question 3 is coming up. What number is less than 10?"
Know your Numbers,"15, 5, or 11?"
Know your Numbers,You are a right answer machine! Question 4 is coming up. What number comes before 1?
Know your Numbers,"0, 3, or 2?"
Know your Numbers,"You might be wrong someday, but not this time! Question number 5. What number is closest to 85?"
Know your Numbers,"90, 10, or 70?"
Know your Numbers,Yay! You got it! Question number 6. What number comes after 99?
Know your Numbers,"100, 98, or 99?"
Know your Numbers,You are a right answer machine! Here comes the last question. What number is greater than 34?
Know your Numbers,"55, 10, or 33?"
Know your Numbers,"You got it, smarty pants!"
Know your Numbers,And that's the end of the game. Here's how you did. You got 5 right. Good work! Next time you'll do even better. You know you want play again. Please?
Krispie Kitchen,Welcome to the Krispie Kitchen by Rice Krispies Treats. Make sure you've got the sound on and volume up to enjoy an exciting adventure and make some delicious treats. Do you love the holidays?
Krispie Kitchen,Good!
Krispie Kitchen,We have three amazing adventures for you. Which will it be?
Krispie Kitchen,"Before we begin Deck the Trees, make sure you have an adult with you. Now, do you want to see the ingredients or shall we begin the story?"
Krispie Kitchen,"OK, on this adventure we’ll decorate one Rice Krispies Treats so you know how it’s done. Let’s begin the story."
Krispie Kitchen,Would you like to hear the song?
Krispie Kitchen,But we can’t leave those branches bare. Ready to decorate?
Krispie Kitchen,Great!
Krispie Kitchen,"When you're ready, you'll say ""I'm ready!"" Try it now."
Krispie Kitchen,"To make a tree shape, have your adult supervisor help cut the edges off your Rice Krispies Treats to make a tree shape."
Krispie Kitchen,We can move on if you're ready?
Krispie Kitchen,Now it's time to add the branches.
Krispie Kitchen,Use the frosting in the piping bag to create rows of branches until it's all green. You should have a beautiful tree now.
Krispie Kitchen,Ready to keep going?
Krispie Kitchen,Would you like to make the lights or the stand next?
Krispie Kitchen,It’s time to make the stand.
Krispie Kitchen,"To make the stand, turn a mini peanut butter cup half on its side. Use a small dab of frosting to glue the top of the peanut butter cup to the base of your tree. Are you ready to keep going?"
Krispie Kitchen,"If you're ready to add the snow say ""Make it snow""!"
Marvel Info,"Hey there, welcome back to The Fun Trivia Game. First question. Coming up. Who was girlfriend of Tony stark?"
Marvel Info,"Pepper Pots, or Natasha Romanoff?"
Marvel Info,Not this time. The answer I was looking for is Pepper Pots. Question 2 is coming up. Real Name of Captain america?
Marvel Info,"Steve Roger, Nick fuery, or Tony Stark?"
Marvel Info,Not this time. The answer I was looking for is Steve Roger. Because that's the correct answer. Question number 3 is coming up. Who is director of SHIELD?
Marvel Info,"Haward stark, Tony Stark, or Nick fuery?"
Marvel Info,"So close. So very close. The answer is, in fact, Nick fuery. Here's your last. Which stone vision have?"
Marvel Info,"Space, Power, or Mind?"
Marvel Info,"Sorry, you missed it. The answer I was looking for is Mind. Because that's the correct answer."
Marvel Info,"With that final question, the game is over. Let's see how you did. I think this gizmo's on the fritz. I couldn't detect any scores for you. Unless... Oh. Nope. I'm sorry. I guess you didn't answer a single question correctly. So... Should we go through this again?"
Marvel Info,"Okay, let's try tackling that again. Here's your first. Who is the first Avenger?"
Marvel Info,"captain america, Hulk, or Iron man?"
Marvel Info,"Sorry, that's the wrong answer. I wish you had said captain america. Question 2 goes like this. What was the title of second 'Avengers' movie?"
Marvel Info,"Age of Infinity, Civil war, or Age of Ultron?"
Marvel Info,"Sorry, you missed it. The answer I wanted was Age of Ultron. Question 3 is coming up. What's Hawkeye's real name?"
Marvel Info,"Clint Barton, Barton Clint, or Clint Coulson?"
Marvel Info,I can see why you'd guess that. But no. It was Clint Barton. I know you've been dreading your last question. Real Name of Iron man?
Marvel Info,"Bruce Banner, Tony Stark, or Steve Roger?"
Marvel Info,I knew you'd get it right. Great job.
Marvel Info,"With that final question, the game is over. Let's see how your luck measures up. I'm proud of you. You got 1 right. You were so close on those other ones, too. With a bit more practice and a little luck, I know you can get a perfect score. Should we go through this again?"
Smallfoot,"Hey there, I see you’re tapping that thingy. Our journey to the Yeti village might make your thumbs tired with all the typing. Fortunately, the Yetis are a friendly bunch, especially when you talk to them. Try pressing the microphone button on the bottom right hand corner and saying “Hello” out loud."
Smallfoot,"Look who’s back! Would you like to start the Smallfoot Adventure from the beginning, continue, or choose an activity?"
Smallfoot,This storm is so loud! Are you lost?
Smallfoot,You’re not? Thank goodness. My name is ROAR the Yeti. Do you know what a Yeti is?
Smallfoot,"Well, I’m sometimes called a bigfoot and I’m furrier than a Yak’s back and as tall as a tree, wait, no, two trees! Hang on... you are soooooo small. OH! MY! GOSH! YOU’RE A SMALLFOOT! I CAN’T BELIEVE IT! But you don’t exist! And yet, here you are! You’re only a myth! A bedtime story! Is it true, tiny creature? Are you really a smallfoot?"
Smallfoot,"You can’t fool me! Just look at those feet, they’re teeny! What can I call you?"
Smallfoot,That sounds soooo... exotic! In Yeti that would be “Rrrgggrrah”. But I’ll just call you Smallfoot. THIS IS SO EXCITING! We should go to my village and meet the other Yetis! Are you ready?
Smallfoot,"Yay! The other Yetis will be SUPER excited to meet you. We just have to clamber over mammoth-sized rocks, dodge grumpy Yaks and scale the mountain to get to the Yeti village. I hope those funny little legs of yours can keep up. Let’s go. Are you as excited as I am?"
Smallfoot,"Woohoo! Ok, no offense, but your voice is kinda hard to hear. You’re like “meee meeeee mee meee meeee.” I don’t know if my friends will understand. WAIT! I can teach you to speak Yeti so you can talk to them! Whattaya say? Wanna learn to roar like me?"
Smallfoot,It’s really gonna help when we meet the other Yetis and roaring makes everything awesome! Do you want to learn to roar?
Smallfoot,"YES! That makes me so happy! Let’s warm up with something easy. The Yeti for “Hello” is “RooaaAAaRR!” Let’s shout it together. One, two, three... “RooaaAAaRR!” Now let’s move on to something trickier. What’s your favorite sport?"
Smallfoot,"No way! That’s my favourite too! In Yeti, that’s roOOAARRoooaaaRRoooRRR! Let’s shout it together. One, two, three... roOOAARRoooaaaRRoooRRR! Now see if you can guess what this is. RoooRaaarrroRRRRaaaAAAAOOOORR. Any idea what I just said?"
Smallfoot,"That was a tough one. That meant “My eyes are frozen shut!” Let’s try saying RoooRaaarrroRRRRaaaAAAAOOOORR together. One, two, three... RoooRaaarrroRRRRaaaAAAAOOOORR! Awesome! Ok, Last one, listen carefully. RUUUUUUUURRRRRGGGHHHHH! What was that?"
Smallfoot,"Look who’s back! Would you like to start the Smallfoot Adventure from the beginning, continue, or choose an activity?"
Smallfoot,"OK. Would you like to Learn Yeti, Hear the Story OR play Musical Yaks?"
Smallfoot,"BEST! SURPRISE! EVER! Let’s celebrate with a game of Musical Yaks! Yetis love playing this game. The rules are simple, I’m going to play some music and you have to start dancing! And I mean your best moves! Keep dancing the whole time the music’s playing, but when it stops you have to stop too and freeze as still as a frozen snowman. Stay super still until the music starts again and then start dancing again. It’s easy! Ok, are you ready?"
Smallfoot,"Ok, when the music begins, start dancing. Do you want to hear Meechee’s song, or Migo’s song?"
Smallfoot,"OK, get ready to dance! Great moves! Let’s try again. You’re soooooo good, you’re definitely part Yeti. Again! Ha! Got you! Wanna keep playing?"
Smallfoot,"Ok, when the music begins, start dancing. Do you want to hear Meechee’s song, or Migo’s song?"
Smallfoot,But you’re such a great dancer! Wanna keep playing?
Smallfoot,"Ok, when the music begins, start dancing. Do you want to hear Meechee’s song, or Migo’s song?"
What's Your Nickname,"Welcome to What's Your Nickname, a personality quiz whose name says it all. Ready to play?"
What's Your Nickname,"Sounds good. I'll ask you a few questions and give you a nickname. First question, here we go. Do you like art museums?"
What's Your Nickname,"Ok. Next question. If you found a wallet, would you give it back to its owner?"
What's Your Nickname,Great. Here's the next one. Do you like reading the news for fun?
What's Your Nickname,Got it. Next question. Do you go to school?
What's Your Nickname,Got it. Last question. Do you like to read?
What's Your Nickname,"Let me noodle on this. Oh, I've got it! Your nickname is.... Your nickname is... Inspector Spectacles. You're the ultimate serious adventurer. You're a great planner, and you know how to get what you want by following a clear path. Your maturity is off the charts, and you're bound to be super successful in life. That's how you get it done! You should ask everyone to call you that. Do you want to play again?"
What's Your Nickname,"Sounds good. I'll ask you a few questions and give you a nickname. First question, here we go. Do you smell funny?"
What's Your Nickname,Ok. Here's another one. Would you ever dye your hair blue?
What's Your Nickname,Ok. Try this one. Do you like math?
What's Your Nickname,Ok. Try this one. Do you like math?
What's Your Nickname,Got it. Next question. Have you ever ridden a zebra?
What's Your Nickname,Got it. Last question. Are you good at giving directions?
What's Your Nickname,"OK. No question, your nickname must be... Your nickname is... Banjo Fiddlesticks. The country is where your heart is. You're content to sit outside, listen to the birds, or take a dip in the lake. You understand that simple pleasures are the best. This makes you chill and laid back. Now get out there on the porch and write a song about it! I really think it suits you, but do you want a different nickname?"
Soft Kitty Warm Kitty,Hello! How can I help you?
Soft Kitty Warm Kitty,I didn't get that. Can you repeat?
Soft Kitty Warm Kitty,"Playing the song for you, my dear."
Strangest Day Ever,"One day, I was hanging out at home with my dad, when he said, Hey Kiddo, can you do me favor? Can you run down to the store and pick up some root beer? Here's a little extra money to pick up something for yourself, too. Yeah, no problem, Dad! See you later! (Aimless humming) Man, the sky is getting real cloudy all of a sudden. I don't believe it, it's raining chickens! I have a feeling this is going to be strange day. Alright! Finally, made it to the store! Here's what I can get: milk, root beer, pizza, or ice cream. What should I get first?"
Strangest Day Ever,"Ok, I got some milk! I can buy one more thing! What else should I get?"
Strangest Day Ever,"Ok, I got some pizza! Ok, time to head back home. Hey what's that over there? It's some kind of circus tent, with strange noises coming from inside. I'm gonna check it out. Hello? Anybody home? Hello there, I'm an inventor of new groundbreaking technology! I've invented a time machine, and a machine to contact aliens. And YOU are the perfect person to test one of them out! Woah, this is cool. I can either choose to contact aliens or travel through time! Which should I choose: aliens, or time travel?"
Strangest Day Ever,"Ok, let's contact some aliens! Extraordinary! Just step right up and push this button here! I can't wait to see what happens! I hope it works better than last time. What?? Ok, here goes nothing. Whoaaaah! Everything's going blurry, and getting brighter, I think it's working! WHOOOOOOAH! Ugggh. Where am I? This must be the alien spaceship, and over there, staring me in the eyes, is an Alien cow wearing a toilet seat on its head! Greetings Earthling, welcome to our mothership. I am Bovine M-zero-zero. For too long, your species have offended our kind by using your Earth Cows to create food products. Milk holds a sacred power which we use to fuel our spacecraft. Unless you atone for your crimes, you will return with us to our home world. Oh man, this is intense! I gotta do something! I can convince the cow to let me go, or give the alien cow some milk, or give the alien cow some pizza, What should I do?"
Strangest Day Ever,"Alright, I'll give the alien cow some milk. Cows like milk, right? Here, try this. (Gasp) How DARE YOU! I will not taste the sacred juice of my Earth Cow brethren! Silly human, you are now a prisoner on this spacecraft! But don't worry, once we return to the Alien Cow home world, I'm sure you will come to appreciate us. And that's how I ended up joining the alien cows. After many years of living on their planet, I grew to love them; I even adopted a pair of alien calf-babies and raised them as my own children. Theeee end! I had an amazing adventure, but my one regret is that I didn't bring my dad the root beer he asked for. So, do you want to play again?"
Strangest Day Ever,"Alright, let's start over. One day, I was hanging out at home with my dad, when he said, Hey Kiddo, can you do me favor? Can you run down to the store and pick up some ice cream? Here's a little extra money to pick up something for yourself, too. Yeah, no problem, Dad! See you later! (Aimless humming) Man, the sky is getting real cloudy all of a sudden. I don't believe it, it's raining cats and dogs! I have a feeling this is going to be strange day. Alright! Finally, made it to the store! Here's what I can get: milk, root beer, pizza, or ice cream. What should I get first?"
Strangest Day Ever,"Ok, I got some root beer! I can buy one more thing! What else should I get?"
